Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
2225142783,2208,14075,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2225145791,67041,14119,256,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2225213600,46241,14126,3136,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2225260641,47456,14142,7,8,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2225308865,12256,14144,1,8,256,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2225321921,410982,14148,2,98,1,128,1,1,254,0.000,0.098,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2225733735,2144,14157,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2225736679,66913,14201,256,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2225804392,144994,14215,196,2,1,8,32,1,79,0.006,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,implicit_convolve_sgemm
2225950154,2080,14223,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2225953162,67009,14267,256,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2226020939,69409,14273,3136,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2226091148,46625,14280,3136,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2226138541,48001,14296,7,8,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2226187278,12256,14298,1,8,256,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2226200302,408741,14302,2,98,1,128,1,1,254,0.000,0.098,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2226609844,2176,14311,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2226612788,66176,14355,256,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2226679764,46337,14362,3136,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2226726997,47297,14378,7,8,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2226775030,12032,14380,1,8,256,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2226787894,405670,14384,2,98,1,128,1,1,254,0.000,0.098,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2227194460,2112,14393,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2227197404,66977,14437,256,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2227265181,69249,14443,3136,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2227335294,46592,14450,3136,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2227382654,47361,14466,7,8,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2227430847,21344,14468,1,8,512,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2227452927,208195,14472,4,25,1,128,1,1,254,0.000,0.098,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2227662018,2080,14481,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2227664898,30689,14526,512,1,1,512,1,1,40,0.000,0.014,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_singleread
2227696483,18592,14534,1568,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2227715907,24928,14550,2,16,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2227742115,38881,14552,1,16,512,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2227782020,864,14555,,,,,,,,,,0.001,925.926,Device,,NVIDIA RTX A4500 (0),1,,7,[CUDA memset]
2227784324,395462,14556,4,25,2,128,1,1,230,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2228180746,2176,14565,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2228183690,29568,14610,512,1,1,512,1,1,40,0.000,0.014,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_singleread
2228214026,2400,14625,1,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,computeOffsetsKernel
2228217258,111458,14628,25,16,1,64,1,1,128,0.005,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,_5x_cudnn_ampere_scudnn_128x32_relu_interior_nn_v1
2228329548,2112,14636,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2228332396,28736,14681,512,1,1,512,1,1,40,0.000,0.014,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_singleread
2228361964,33793,14688,1568,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2228396653,23520,14695,1568,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2228420941,24672,14711,2,16,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2228446381,39553,14713,1,16,512,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2228487022,896,14716,,,,,,,,,,0.001,892.857,Device,,NVIDIA RTX A4500 (0),1,,7,[CUDA memset]
2228489966,394277,14717,4,25,2,128,1,1,230,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2228885395,2145,14726,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2228888436,29408,14771,512,1,1,512,1,1,40,0.000,0.014,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_singleread
2228918612,18432,14779,1568,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2228937876,24961,14795,2,16,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2228963701,39392,14797,1,16,512,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2229004085,1280,14800,,,,,,,,,,0.001,625.000,Device,,NVIDIA RTX A4500 (0),1,,7,[CUDA memset]
2229006485,394470,14801,4,25,2,128,1,1,230,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2229401787,2176,14810,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2229404795,29312,14855,512,1,1,512,1,1,40,0.000,0.014,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_singleread
2229434971,32033,14862,1568,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2229467868,23712,14869,1568,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2229492476,28320,14885,2048,1,1,32,16,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,reduce_kernel
2229521692,15937,14908,16,2,3,256,1,1,82,0.027,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,ampere_sgemm_64x32_sliced1x4_tn
2229538525,3968,14911,32,4,1,32,16,1,44,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,splitKreduce_kernel
2229543261,1824,14925,50,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,computeOffsetsKernel
2229545981,1366931,14928,6272,1,1,128,1,1,128,0.016,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,_5x_cudnn_ampere_scudnn_128x64_relu_medium_nn_v1
2230913680,2144,14936,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2230916656,1103760,14980,64,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2232021216,720618,14987,50176,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2232742698,630025,15004,50176,1,1,256,1,1,25,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,max_pool_forward_nchw
2233373555,181986,15018,98,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2233556309,3328,15020,1,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2233560565,489831,15023,1,1568,1,128,1,1,168,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage2_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2234051164,2208,15032,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2234054172,282084,15076,64,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2234337024,181283,15083,12544,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2234519203,181122,15099,98,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2234701445,3360,15101,1,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2234705733,497031,15104,1,1568,1,128,1,1,168,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage2_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2235203532,2112,15113,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2235206572,282788,15157,64,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2235490160,271940,15163,12544,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2235762868,182179,15170,12544,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2235945943,181250,15186,98,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2236127929,3392,15188,1,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2236132217,491303,15191,1,1568,1,128,1,1,168,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage2_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2236624416,2112,15200,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2236627360,281124,15244,64,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2236909348,181411,15251,12544,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2237091591,181634,15267,98,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2237274057,3328,15269,1,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2237278313,492615,15272,1,1568,1,128,1,1,168,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage2_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2237771792,2112,15281,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2237774768,280932,15325,64,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2238056628,271076,15331,12544,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2238328504,182115,15338,12544,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2238511483,181762,15354,98,2,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2238693981,4032,15356,1,2,128,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2238698749,262308,15359,2,392,1,128,1,1,168,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage2_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2238961921,2112,15368,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2238964929,140738,15412,128,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2239106563,91649,15419,6272,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2239198948,92386,15435,25,4,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2239292038,5024,15437,1,4,128,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2239297862,357797,15440,1,392,1,128,1,1,232,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2239656555,2144,15449,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2239659563,140450,15493,128,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2239800909,2336,15507,4,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,computeOffsetsKernel
2239804045,125378,15510,392,1,1,256,1,1,128,0.033,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,_5x_cudnn_ampere_scudnn_128x128_relu_interior_nn_v1
2239930223,2112,15518,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2239933199,140770,15562,128,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2240074833,135746,15568,6272,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2240211347,91873,15575,6272,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2240303956,92225,15591,25,4,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2240397013,5056,15593,1,4,128,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2240402965,357349,15596,1,392,1,128,1,1,232,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2240761178,2144,15605,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2240764154,140802,15649,128,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2240905724,92290,15656,6272,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2240998782,92641,15672,25,4,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2241092319,5152,15674,1,4,128,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2241098271,357317,15677,1,392,1,128,1,1,232,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn
2241456356,2176,15686,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2241459332,140738,15730,128,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2241600998,135522,15736,6272,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2241737288,91937,15743,6272,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2241830025,92674,15759,25,4,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2241923435,7584,15761,1,4,256,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2241931947,928,15764,,,,,,,,,,0.002,1689.655,Device,,NVIDIA RTX A4500 (0),1,,7,[CUDA memset]
2241934379,242339,15765,2,98,2,128,1,1,230,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2242177646,2176,15774,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2242180654,66721,15818,256,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2242248175,46049,15825,3136,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2242295024,47489,15841,7,8,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2242343377,12352,15843,1,8,256,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2242356497,409670,15847,2,98,1,128,1,1,254,0.000,0.098,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2242766967,2176,15856,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2242769911,67297,15900,256,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2242838136,144866,15914,196,2,1,8,32,1,79,0.006,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,implicit_convolve_sgemm
2242983898,2080,15922,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2242986746,67137,15966,256,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2243054747,69377,15972,3136,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2243125020,46688,15979,3136,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2243172508,47905,15995,7,8,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2243221149,12032,15997,1,8,256,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2243234045,408390,16001,2,98,1,128,1,1,254,0.000,0.098,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2243643395,2144,16010,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2243646339,65761,16054,256,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2243713220,46593,16061,3136,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2243760549,47328,16077,7,8,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2243808677,12288,16079,1,8,256,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2243821797,406310,16083,2,98,1,128,1,1,254,0.000,0.098,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2244229003,2144,16092,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2244231947,66465,16136,256,1,1,512,1,1,40,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_kernel_NCHW
2244299212,69057,16142,3136,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2244369005,46529,16149,3136,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2244416302,47712,16165,7,8,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2244464782,21505,16167,1,8,512,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2244487151,208579,16171,4,25,1,128,1,1,254,0.000,0.098,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2244696594,2112,16180,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2244699570,30208,16225,512,1,1,512,1,1,40,0.000,0.014,,,,,NVIDIA RTX A4500 (0),1,,7,bn_fw_tr_1C11_singleread
2244730578,18464,16233,1568,1,1,128,1,1,30,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
2244749842,24641,16249,2,16,64,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2244775763,39296,16251,1,16,512,256,1,1,38,0.004,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,nchwToNhwcKernel
2244816051,864,16254,,,,,,,,,,0.001,925.926,Device,,NVIDIA RTX A4500 (0),1,,7,[CUDA memset]
2244818035,395270,16255,4,25,2,128,1,1,230,0.000,0.049,,,,,NVIDIA RTX A4500 (0),1,,7,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
2245214073,2176,16264,1,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA RTX A4500 (0),1,,7,vectorized_elementwise_kernel
